Day; Zone
25;301
25;158
25;52
25;52
25;166
25;298
25;429
25;76
25;328
25;363
25;302
25;135
25;409
25;328
25;60
25;192
25;255
25;90
25;116
25;344
25;90
25;31
25;74
25;117
25;373
25;144
25;158
25;227
25;471
25;459
25;482
25;396
25;52
25;195
25;456
25;185
25;352
25;296
25;182
25;195
25;633
25;40
25;303
25;195
25;53
25;109
25;606
25;242
25;91
25;171
25;625
25;633
25;160
25;102
25;230
25;438
25;100
25;439
25;420
25;394
25;212
25;407
25;127
25;9
25;33
25;149
25;454
25;218
25;112
25;83
25;355
25;387
25;9
25;105
25;171
25;461
25;93
25;407
25;467
25;324
25;216
25;373
25;605
25;201
25;341
25;110
25;189
25;99
25;304
25;284
25;166
25;39
25;635
25;234
25;275
25;30
25;442
25;338
25;90
25;350
25;329
25;165
25;362
25;341
25;199
25;442
25;311
25;271
25;420
25;57
25;302
25;416
25;59
25;3
25;239
25;390
25;41
25;199
25;331
25;81
25;52
25;33
25;349
25;10
25;67
25;235
25;374
25;465
25;337
25;298
25;48
25;220
25;72
25;130
25;461
25;210
25;338
25;126
25;367
25;390
25;267
25;337
25;305
25;113
25;267
25;435
25;363
25;171
25;201
25;362
25;339
25;617
25;311
25;343
25;231
25;438
25;307
25;651
25;9
25;362
25;218
25;338
25;42
25;428
25;625
25;399
25;38
25;223
26;369
26;69
26;135
26;456
26;208
26;624
26;52
26;175
26;158
26;112
26;216
26;296
26;258
26;247
26;194
26;113
26;432
26;363
26;430
26;402
26;213
26;54
26;455
26;207
26;456
26;51
26;334
26;84
26;109
26;425
26;606
26;306
26;104
26;343
26;283
26;90
26;211
26;9
26;349
26;286
26;75
26;186
26;123
26;602
26;1
26;165
26;13
26;388
26;166
26;395
26;166
26;614
26;307
26;396
26;23
26;70
26;400
26;389
26;182
26;90
26;432
26;257
26;47
26;378
26;459
26;648
26;52
26;157
26;54
26;223
26;301
26;109
26;428
26;171
26;19
26;52
26;292
26;100
26;460
26;38
26;315
26;129
26;134
26;95
26;120
26;207
26;633
26;78
26;401
26;6
26;52
26;215
26;190
26;80
26;398
26;100
26;627
26;395
26;149
26;175
26;19
26;99
26;180
26;315
26;265
26;305
26;260
26;192
26;307
26;242
26;17
26;305
26;466
26;171
26;74
26;274
26;140
26;160
26;116
26;369
26;192
26;35
26;165
26;221
26;111
26;143
26;199
26;325
26;433
26;407
26;7
26;624
26;144
26;333
26;71
26;93
26;178
26;299
26;175
26;77
26;388
26;69
26;246
26;115
26;265
26;626
26;427
26;101
26;342
26;208
26;635
26;118
26;257
26;15
26;278
26;56
26;113
26;199
26;319
26;375
26;431
26;339
26;362
26;86
26;434
26;379
26;624
26;33
26;51
26;107
26;636
26;5
26;215
26;648
26;114
26;343
26;169
26;390
26;219
26;30
26;178
26;236
26;132
26;320
26;380
26;131
26;299
26;90
26;143
26;204
26;418
26;36
26;117
26;108
26;627
26;121
26;113
26;440
26;109
26;54
26;120
26;398
26;221
26;156
26;193
26;432
26;445
26;314
26;202
26;353
26;193
26;168
26;603
26;53
26;353
26;338
26;17
26;302
26;74
26;395
26;53
26;401
26;42
26;22
26;190
26;195
26;51
26;624
26;195
26;430
26;11
26;443
26;11
26;252
26;648
26;49
26;53
26;395
26;635
26;465
26;170
26;162
26;368
26;49
26;279
26;132
26;205
26;171
26;359
26;49
26;168
26;191
26;229
26;260
26;24
26;615
26;318
26;265
26;399
26;152
26;417
26;313
26;361
26;362
26;113
26;440
26;616
26;99
26;339
26;365
26;359
26;197
26;96
26;354
26;396
26;3
26;628
26;625
26;199
26;114
26;227
26;636
26;205
26;96
26;206
26;171
26;155
26;293
26;333
26;192
26;379
26;438
26;139
26;116
26;3
26;138
26;257
26;362
26;123
26;26
26;169
26;141
26;313
26;141
26;230
26;307
26;165
26;302
26;343
26;217
26;307
26;395
26;39
26;226
26;42
26;177
26;462
26;164
26;389
26;102
26;208
26;119
26;169
26;390
26;70
26;292
26;87
26;190
26;633
26;158
26;40
26;169
26;427
26;86
26;94
26;402
26;411
26;104
26;23
26;359
26;171
26;138
26;216
26;103
26;20
26;451
26;102
26;9
26;280
26;386
26;357
26;624
26;130
26;604
26;114
26;35
26;75
26;36
26;100
26;459
26;445
26;450
26;182
26;405
26;222
26;190
26;447
26;635
26;139
26;51
26;151
26;189
26;414
26;79
26;317
26;218
26;3
26;463
26;299
26;152
26;370
26;365
26;255
26;122
26;9
26;35
26;256
26;457
26;267
26;143
26;16
26;258
26;215
26;332
26;30
26;7
26;122
26;24
26;65
26;409
26;418
26;437
26;58
26;20
26;319
26;341
26;443
26;35
26;175
26;417
26;442
26;75
26;54
26;87
26;280
26;362
26;258
26;216
26;36
26;195
26;357
26;40
26;92
26;416
26;341
26;199
26;290
26;451
26;322
26;340
26;623
26;172
26;15
26;347
26;398
26;311
26;367
26;405
26;602
26;24
26;419
26;297
26;1
26;113
26;154
26;448
26;112
26;317
26;63
26;103
26;317
26;315
26;68
26;127
26;237
26;460
26;443
26;65
26;226
26;372
26;376
26;219
26;258
26;127
26;188
26;426
26;215
26;306
26;305
26;207
26;142
26;82
26;156
26;145
26;307
26;623
26;280
26;24
26;302
26;347
26;367
26;313
26;356
26;213
26;333
26;436
26;281
26;218
26;54
26;188
26;166
26;49
26;304
26;92
26;608
26;346
26;417
26;437
26;311
26;365
26;7
26;22
26;171
26;319
26;246
26;330
26;20
26;468
26;273
26;152
26;79
26;258
26;209
26;214
26;369
26;54
26;250
26;22
26;223
26;302
26;17
26;411
26;122
26;452
26;454
26;49
26;84
26;256
26;6
26;333
26;106
26;420
26;153
26;32
26;226
26;67
26;290
26;44
26;412
26;463
26;20
26;199
26;76
26;160
26;436
26;24
26;407
26;272
26;81
26;613
26;283
26;317
26;213
26;434
26;9
26;210
26;452
26;209
26;214
26;108
26;307
26;407
26;140
26;255
26;139
26;373
26;376
26;81
26;222
26;152
26;206
26;40
26;26
26;176
26;59
26;307
26;432
26;131
26;403
26;33
26;166
26;308
26;455
26;606
26;336
26;62
26;19
26;433
26;121
26;445
26;376
26;283
26;285
26;381
26;211
26;275
26;635
26;363
26;215
26;224
26;80
26;389
26;368
26;76
26;280
26;199
26;284
26;168
26;258
26;123
26;223
26;215
26;604
26;193
26;100
26;189
26;108
26;41
26;417
26;286
26;153
26;23
26;342
26;258
26;205
26;397
26;195
26;51
26;236
26;16
26;150
26;331
26;197
26;104
26;139
26;24
26;38
26;80
26;432
26;300
26;345
26;373
26;23
26;343
26;34
26;14
26;631
26;51
26;466
26;113
26;345
26;215
26;19
26;143
26;223
26;209
26;301
26;482
26;133
26;57
26;231
26;297
26;616
26;346
26;179
26;17
26;404
26;458
26;365
26;160
26;94
26;58
26;166
26;438
26;43
26;52
26;111
26;137
26;398
26;171
26;398
26;39
26;628
26;30
26;119
26;55
26;623
26;437
26;229
26;107
26;443
26;459
26;466
26;235
26;452
26;6
26;242
26;415
26;234
26;163
26;624
26;34
26;44
26;46
26;465
26;198
26;117
26;7
26;37
26;30
26;159
26;133
26;309
26;482
26;307
26;462
26;250
26;122
26;617
26;250
26;354
26;388
26;430
26;627
26;186
26;371
26;258
26;300
26;467
26;27
26;310
26;459
26;242
26;386
26;607
26;210
26;210
26;104
26;59
26;224
26;440
26;197
26;184
26;462
26;179
26;209
26;120
26;200
26;227
26;365
26;51
26;72
26;114
26;239
26;379
26;123
26;628
26;54
26;32
26;426
26;102
26;111
26;170
26;182
26;26
26;70
26;83
26;426
26;360
26;369
26;177
26;428
26;448
26;602
26;47
26;182
26;216
26;247
26;424
26;374
26;396
26;26
26;86
26;36
26;265
26;122
26;385
26;437
26;223
26;419
26;25
26;10
26;15
26;362
26;419
26;149
26;173
26;454
26;169
26;328
26;633
26;207
26;195
26;308
26;350
26;258
26;143
26;290
26;166
26;384
26;143
26;446
26;606
26;227
26;83
26;633
26;201
26;424
26;407
26;409
26;160
26;323
26;629
26;87
26;35
26;75
26;405
26;174
26;334
26;252
26;122
26;245
26;307
26;141
26;15
26;158
26;188
26;67
26;223
26;450
26;272
26;158
26;42
26;163
26;359
26;124
26;202
26;437
26;168
26;136
26;368
26;113
26;96
26;465
26;90
26;131
26;401
26;10
26;445
26;112
26;94
26;54
26;199
26;170
26;312
26;68
26;35
26;51
26;29
26;146
26;283
26;247
26;319
26;9
26;211
26;50
26;143
26;41
26;345
26;25
26;361
26;242
26;459
26;130
26;30
26;53
26;65
26;43
26;149
26;221
26;282
26;188
26;395
26;291
26;109
26;51
26;24
26;49
26;615
26;293
26;328
26;139
26;401
26;450
26;176
26;131
26;53
26;6
26;459
26;482
26;371
26;393
26;208
26;111
26;427
26;57
26;164
26;331
26;362
26;209
26;9
26;169
26;82
26;363
26;198
26;432
26;156
26;58
26;154
26;457
26;451
26;22
26;319
26;367
26;153
26;199
26;50
26;402
26;349
26;113
26;23
26;359
26;58
26;274
26;142
26;427
26;138
26;160
26;338
26;606
26;97
26;25
26;432
26;31
26;357
26;1
26;339
26;311
26;424
26;348
26;349
26;399
26;309
26;208
26;254
26;103
26;38
26;379
26;362
26;20
26;213
26;422
26;153
26;221
26;13
26;442
26;124
26;334
26;352
26;608
26;156
26;44
26;622
26;303
26;321
26;86
26;1
26;201
26;23
26;603
26;435
26;467
26;452
26;245
26;109
26;412
26;607
26;436
26;171
26;347
26;323
26;265
26;482
26;97
26;395
26;217
26;283
26;131
26;443
26;214
26;325
26;358
26;10
26;322
26;276
26;296
26;271
26;322
26;431
26;239
26;347
26;122
26;129
26;386
26;331
26;151
26;323
26;175
26;390
26;440
26;451
26;229
26;22
26;123
26;77
26;282
26;54
26;391
26;363
26;346
26;3
26;339
26;139
26;24
26;617
26;302
26;636
26;114
26;95
26;446
26;360
26;305
26;17
26;93
26;198
26;603
26;17
26;174
26;7
26;273
26;308
26;26
26;606
26;24
26;422
26;229
26;415
26;94
26;426
26;57
26;166
26;291
26;337
26;309
26;400
26;116
26;436
26;399
26;74
26;317
26;252
26;371
26;338
26;48
26;346
26;234
26;54
26;303
26;382
26;324
26;137
26;333
26;1
26;111
26;375
26;363
26;92
26;97
26;207
26;77
26;280
26;188
26;416
26;620
26;379
26;280
26;463
26;24
26;310
26;111
26;440
26;130
26;9
26;140
26;150
26;136
26;466
26;628
26;409
26;438
26;151
26;255
26;627
26;134
26;434
26;156
26;250
26;177
26;398
26;219
26;422
26;425
26;123
26;121
26;463
26;53
26;258
26;307
26;87
26;169
26;620
26;13
26;43
26;463
26;319
26;405
26;440
26;454
26;417
26;370
26;602
26;341
26;274
26;55
26;207
26;245
26;210
26;198
26;134
26;283
26;88
26;381
26;132
26;428
26;255
26;15
26;194
26;610
26;468
26;407
26;107
26;222
26;171
26;613
26;615
26;612
26;17
26;222
26;280
26;283
26;374
26;171
26;250
26;303
26;162
26;122
26;60
26;296
26;53
26;82
26;205
26;283
26;94
26;114
26;217
26;213
26;120
26;257
26;616
26;76
26;337
26;615
26;3
26;260
26;182
26;608
26;399
26;167
26;135
26;267
26;633
26;383
26;388
26;173
26;386
26;339
26;268
26;154
26;337
26;99
26;374
26;436
26;103
26;112
26;617
26;160
26;297
26;113
26;116
26;393
26;215
26;59
26;121
26;440
26;273
26;390
26;306
26;391
26;415
26;303
26;406
26;3
26;231
26;414
26;377
26;256
26;603
26;313
26;120
26;159
26;322
26;10
26;325
26;178
26;18
26;455
26;234
26;111
26;371
26;629
26;263
26;346
26;154
26;135
26;410
26;306
26;159
26;223
26;600
26;456
26;28
26;239
26;87
26;193
26;105
26;74
26;177
26;402
26;285
26;318
26;307
26;355
26;443
26;25
26;345
26;635
26;281
26;106
26;396
26;337
26;222
26;375
26;172
26;420
26;189
26;293
26;154
26;208
26;623
26;280
26;9
26;349
26;272
26;92
26;75
26;236
26;420
26;252
26;362
26;271
26;61
26;44
26;355
26;42
26;341
26;142
26;309
26;318
26;187
26;381
26;188
26;190
26;114
26;223
26;393
26;376
26;152
26;305
26;194
26;614
26;635
26;101
26;342
26;39
26;234
26;324
26;422
26;106
26;446
26;616
26;221
26;165
26;32
26;15
26;115
26;210
26;429
26;55
26;15
26;85
26;47
26;222
26;58
26;75
26;52
26;199
26;52
26;603
26;104
26;168
26;85
26;304
26;252
26;198
26;180
26;450
26;466
26;213
26;127
26;363
26;352
26;52
26;79
26;410
26;187
26;317
26;159
26;400
26;207
26;607
26;339
26;334
26;120
26;306
26;19
26;116
26;83
26;288
26;71
26;90
26;469
26;365
26;189
26;29
26;13
26;119
26;48
26;294
26;408
26;120
26;402
26;451
26;362
26;613
26;355
26;188
26;29
26;321
26;28
26;120
26;629
26;6
26;279
26;92
26;33
26;109
26;648
26;265
26;132
26;217
26;130
26;208
26;267
26;109
26;86
26;78
26;307
26;35
26;139
26;104
26;265
26;200
26;361
26;83
26;361
26;635
26;603
26;605
26;79
26;96
26;59
26;215
26;52
26;415
26;426
26;450
26;407
26;388
26;52
26;212
26;298
26;455
26;30
26;121
26;317
26;275
26;9
26;205
26;171
26;467
26;51
26;118
26;346
26;40
26;288
26;68
26;292
26;357
26;629
26;75
26;443
26;104
26;616
26;384
26;358
26;357
26;277
26;201
26;217
26;353
26;213
26;367
26;340
26;362
26;256
26;19
26;168
26;49
26;231
26;324
26;437
26;421
26;457
26;434
26;94
26;17
26;248
26;400
26;41
26;192
26;366
26;123
26;609
26;368
26;114
26;95
26;419
26;10
26;452
26;633
26;329
26;389
26;280
26;331
26;282
26;389
26;347
26;117
26;236
26;74
26;82
26;30
26;451
26;104
26;627
26;284
26;276
26;308
26;389
26;126
26;624
26;191
26;459
26;189
26;445
26;277
26;242
26;10
26;27
26;392
26;627
26;460
26;190
26;185
26;311
26;80
26;268
26;15
26;201
26;396
26;72
26;18
26;275
26;279
26;301
26;604
26;50
26;365
26;604
26;469
26;446
26;402
26;286
26;183
26;8
26;452
26;131
26;123
26;140
26;250
26;609
26;343
26;88
26;4
26;337
26;622
26;260
26;131
26;380
26;20
26;60
26;92
26;452
26;307
26;207
26;49
26;225
26;383
26;165
26;604
26;462
26;214
26;449
26;302
26;337
26;615
26;193
26;445
26;26
26;166
26;422
26;333
26;442
26;171
26;97
26;245
26;281
26;22
26;75
26;308
26;3
26;338
26;154
26;200
26;422
26;116
26;330
26;113
26;114
26;56
26;185
26;301
26;270
26;24
26;209
26;343
26;115
26;312
26;356
26;391
26;29
26;19
26;108
26;369
26;97
26;324
26;138
26;53
26;313
26;100
26;90
26;166
26;461
26;276
26;188
26;94
26;427
26;20
26;93
26;602
26;219
26;420
26;412
26;310
26;26
26;58
26;349
26;390
26;355
26;226
26;454
26;607
26;116
26;123
26;182
26;177
26;165
26;295
26;61
26;345
26;62
26;352
26;209
26;217
26;35
26;409
26;2
26;145
26;310
26;230
26;131
26;315
26;193
26;440
26;146
26;189
26;310
26;376
26;15
26;337
26;606
26;177
26;188
26;23
26;166
26;186
26;365
26;348
26;156
26;1
26;179
26;468
26;616
26;31
26;51
26;62
26;60
26;435
26;430
26;358
26;242
26;202
26;69
26;41
26;439
26;311
26;156
26;75
26;133
26;336
26;73
26;376
26;75
26;134
26;345
26;416
26;174
26;165
26;208
26;190
26;211
26;90
26;39
26;223
26;336
26;307
26;250
26;404
26;260
26;133
26;221
26;28
26;319
26;33
26;337
26;9
26;1
26;193
26;187
26;304
26;38
26;19
26;35
26;171
26;354
26;201
26;360
26;271
26;223
26;68
26;337
26;6
26;319
26;154
26;280
26;374
26;319
26;58
26;325
26;374
26;420
26;119
26;450
26;425
26;396
26;338
26;34
26;158
26;337
26;401
26;84
26;368
26;31
26;116
26;156
26;10
26;173
26;137
26;381
26;306
26;390
26;603
26;108
26;79
26;76
26;156
26;427
26;143
26;65
26;129
26;139
26;181
26;279
26;26
26;290
26;105
26;117
26;71
26;304
26;208
26;219
26;71
26;255
26;285
26;625
26;309
26;160
26;30
26;137
26;339
26;78
26;303
26;455
26;51
26;236
26;65
26;300
26;134
26;209
26;256
26;394
26;9
26;629
26;133
26;28
26;14
26;602
26;295
26;284
26;32
26;56
26;295
26;254
26;408
26;56
26;51
26;126
26;16
26;445
26;87
26;176
26;615
26;343
26;380
26;290
26;611
26;184
26;368
26;322
26;391
26;79
26;58
26;104
26;365
26;42
26;382
26;189
26;91
26;334
26;392
26;113
26;40
26;193
26;95
26;440
26;365
26;264
26;35
26;70
26;331
26;275
26;300
26;215
26;376
26;458
26;286
26;348
26;388
26;101
26;17
26;122
26;15
26;132
26;246
26;160
26;338
26;145
26;25
26;224
26;300
26;58
26;329
26;132
26;183
26;1
26;24
26;482
26;292
26;167
26;152
26;334
26;398
26;3
26;77
26;93
26;6
26;59
26;16
26;603
26;313
26;106
26;114
26;103
26;449
26;86
26;180
26;307
26;187
26;107
26;214
26;419
26;40
26;39
26;17
26;420
26;387
26;291
26;79
26;19
26;56
26;313
26;432
26;610
26;43
26;23
26;442
26;278
26;247
26;160
26;163
26;162
26;319
26;376
26;631
26;419
26;450
26;398
26;69
26;211
26;358
26;107
26;208
26;353
26;139
26;168
26;20
26;628
26;217
26;190
26;191
26;41
26;283
26;186
26;323
26;164
26;179
26;5
26;51
26;362
26;107
26;384
26;267
26;387
26;30
26;227
26;69
26;229
26;416
26;292
26;265
26;4
26;227
26;141
26;360
26;426
26;121
26;446
26;283
26;230
26;171
26;396
26;416
26;249
26;19
26;226
26;609
26;308
26;615
26;118
26;24
26;293
26;9
26;37
26;223
26;19
26;258
26;440
26;178
26;431
26;199
26;389
26;315
26;190
26;255
26;223
26;100
26;418
26;9
26;150
26;449
26;91
26;120
26;127
26;150
26;156
26;310
26;628
26;224
26;102
26;23
26;53
26;319
26;36
26;100
26;300
26;194
26;176
26;201
26;91
26;77
26;293
26;122
26;308
26;193
26;48
26;428
26;176
26;55
26;337
26;629
26;166
26;24
26;30
26;344
26;55
26;605
26;75
26;41
26;257
26;10
26;31
26;28
26;604
26;13
26;373
26;624
26;95
26;177
26;117
26;157
26;427
26;186
26;222
26;15
26;444
26;165
26;51
26;417
26;116
26;315
26;84
26;59
26;271
26;333
26;87
26;155
26;68
26;606
26;7
26;377
26;363
26;6
26;204
26;377
26;420
26;387
26;281
26;602
26;651
26;91
26;199
26;201
26;209
26;8
26;154
26;130
26;177
26;189
26;142
26;222
26;409
26;88
26;302
26;302
26;8
26;465
26;363
26;648
26;165
26;76
26;444
26;386
26;21
26;381
26;350
26;52
26;193
26;149
26;414
26;28
26;36
26;23
26;138
26;131
26;109
26;51
26;55
26;140
26;622
26;73
26;432
26;38
26;62
26;76
26;304
26;197
26;91
26;142
26;122
26;128
26;103
26;121
26;300
26;602
26;303
26;272
26;254
26;205
26;357
26;45
26;344
26;222
26;211
26;40
26;310
26;55
26;10
26;623
26;357
26;265
26;603
26;459
26;347
26;103
26;628
26;309
26;82
26;99
26;158
26;41
26;84
26;358
26;171
26;25
26;53
26;345
26;440
26;16
26;405
26;603
26;427
26;135
26;127
26;107
26;214
26;307
26;451
26;216
26;242
26;441
26;416
26;193
26;361
26;313
26;451
26;360
26;212
26;99
26;260
26;109
26;184
26;179
26;363
26;47
26;331
26;334
26;295
26;220
26;192
26;278
26;365
26;200
26;384
26;319
26;53
26;197
26;347
26;142
26;180
26;22
26;250
26;145
26;322
26;149
26;102
26;286
26;438
26;94
26;189
26;76
26;112
26;448
26;59
26;63
26;166
26;156
26;417
26;94
26;63
26;154
26;208
26;417
26;379
26;319
26;302
26;648
26;167
26;278
26;396
26;451
26;292
26;349
26;195
26;36
26;116
26;604
26;363
26;449
26;389
26;140
26;3
26;32
26;466
26;188
26;319
26;24
26;624
26;603
26;53
26;95
26;358
26;296
26;279
26;412
26;367
26;76
26;130
26;636
26;629
26;171
26;81
26;377
26;358
26;138
26;607
26;441
26;235
26;471
26;445
26;329
26;19
26;234
26;433
26;387
26;109
26;614
26;221
26;451
26;153
26;434
26;376
26;324
26;112
26;280
26;26
26;284
26;329
26;58
26;90
26;33
26;276
26;197
26;219
26;61
26;53
26;382
26;317
26;163
26;189
26;52
26;71
26;52
26;48
26;16
26;377
26;88
26;288
26;91
26;632
26;417
26;366
26;31
26;418
26;176
26;633
26;51
26;53
26;23
26;14
26;160
26;90
26;50
26;361
26;482
26;207
26;34
26;617
26;24
26;103
26;43
26;315
26;610
26;185
26;614
26;339
26;150
26;427
26;603
26;51
26;152
26;119
26;40
26;97
26;252
26;223
26;100
26;324
26;128
26;54
26;108
26;284
26;376
26;309
26;307
26;296
26;419
26;387
26;42
26;15
26;195
26;393
26;254
26;49
26;158
26;337
26;395
26;440
26;211
26;321
26;199
26;410
26;304
26;214
26;81
26;339
26;46
26;613
26;113
26;455
26;606
26;17
26;59
26;71
26;427
26;90
26;462
26;339
26;205
26;52
26;51
26;307
26;307
26;62
26;149
26;345
26;82
26;109
26;389
26;613
26;282
26;174
26;146
26;353
26;617
26;67
26;177
26;405
26;193
26;123
26;424
26;102
26;602
26;258
26;188
26;424
26;252
26;626
26;363
26;79
26;210
26;131
26;376
26;51
26;346
26;445
26;196
26;417
26;122
26;385
26;40
26;165
26;34
26;331
26;36
26;40
26;53
26;456
26;165
26;449
26;342
26;283
26;23
26;308
26;408
26;192
26;386
26;441
26;157
26;331
26;210
26;45
26;608
26;265
26;416
26;6
26;119
26;74
26;185
26;265
26;138
26;84
26;121
26;245
26;18
26;84
26;234
26;84
26;407
26;308
26;615
26;427
26;42
26;38
26;219
26;22
26;231
26;110
26;19
26;70
26;375
26;308
26;410
26;76
26;199
26;417
26;286
26;68
26;396
26;419
26;365
26;429
26;301
26;297
26;87
26;448
26;29
26;410
26;64
26;307
26;24
26;440
26;428
26;40
26;171
26;608
26;468
26;230
26;288
26;610
26;384
26;111
26;216
26;5
26;142
26;202
26;604
26;327
26;30
26;250
26;468
26;428
26;363
26;383
26;395
26;350
26;430
26;129
26;100
26;357
26;47
26;268
26;14
26;279
26;631
26;482
26;350
26;451
26;255
26;636
26;386
26;613
26;307
26;68
26;339
26;113
26;218
26;215
26;254
26;61
26;651
26;213
26;312
26;95
26;343
26;337
26;284
26;451
26;209
26;614
26;347
26;272
26;428
26;218
26;608
26;87
26;114
26;417
26;285
26;9
26;308
26;187
26;610
26;307
26;197
26;165
26;408
26;195
26;280
26;10
26;442
26;91
26;188
26;44
26;342
26;397
26;416
26;197
26;52
26;416
26;422
26;258
26;377
26;132
26;184
26;186
26;32
26;319
26;268
26;31
26;127
26;431
26;68
26;1
26;50
26;293
26;152
26;302
26;242
26;115
26;616
26;21
26;125
26;356
26;348
26;116
26;617
26;115
26;129
26;68
26;91
26;210
26;47
26;227
26;219
26;626
26;61
26;149
26;369
26;48
26;4
26;63
26;91
26;366
26;160
26;190
26;162
26;199
26;218
26;286
26;32
26;131
26;94
26;68
26;226
26;290
26;178
26;192
26;119
26;276
26;309
26;95
26;242
26;173
26;195
26;340
26;14
26;396
26;41
26;9
26;276
26;298
26;214
26;256
26;391
26;78
26;205
26;387
26;230
26;155
26;163
26;345
26;122
26;392
26;72
26;35
26;62
26;436
26;407
26;185
26;370
26;603
26;81
26;197
26;313
26;332
26;601
26;52
26;288
26;43
26;331
26;335
26;3
26;258
26;463
26;26
26;603
26;383
26;337
26;625
26;284
26;124
26;165
26;431
26;441
26;87
26;88
26;156
26;146
26;108
26;195
26;360
26;179
26;280
26;2
26;448
26;325
26;105
26;267
26;373
26;76
26;125
26;217
26;81
26;433
26;50
26;382
26;626
26;305
26;332
26;283
26;264
26;84
26;624
26;286
26;355
26;217
26;24
26;307
26;176
26;625
26;385
26;186
26;165
26;171
26;307
26;369
26;290
26;58
26;387
26;44
26;125
26;20
26;113
26;48
26;309
26;455
26;24
26;106
26;179
26;376
26;390
26;51
26;301
26;342
26;222
26;329
26;16
26;152
26;88
26;358
26;7
26;401
26;237
26;357
26;258
26;200
26;3
26;430
26;120
26;307
26;214
26;482
26;4
26;48
26;443
26;200
26;322
26;427
26;24
26;159
26;11
26;260
26;361
26;72
26;281
26;295
26;482
26;337
26;217
26;256
26;440
26;304
26;361
26;606
26;250
26;322
26;319
26;2
26;629
26;96
26;313
26;221
26;321
26;116
26;144
26;462
26;130
26;145
26;334
26;221
26;77
26;388
26;268
26;39
26;601
26;626
26;431
26;283
26;329
26;392
26;83
26;142
26;401
26;387
26;99
26;23
26;164
26;616
26;27
26;86
26;462
26;288
26;388
26;168
26;466
26;236
26;135
26;95
26;216
26;317
26;273
26;55
26;604
26;76
26;327
26;603
26;282
26;428
26;149
26;109
26;393
26;276
26;247
26;48
26;389
26;224
26;311
26;387
26;622
26;427
26;159
26;59
26;365
26;441
26;246
26;121
26;300
26;635
26;118
26;405
26;17
26;92
26;55
26;277
26;129
26;450
26;322
26;337
26;200
26;12
26;221
26;354
26;19
26;280
26;29
26;252
26;94
26;341
26;165
26;120
26;48
26;201
26;247
26;620
26;321
26;283
26;221
26;280
26;113
26;358
26;347
26;36
26;436
26;138
26;345
26;408
26;374
26;105
26;352
26;368
26;424
26;363
26;350
26;315
26;51
26;267
26;190
26;51
26;221
26;9
26;202
26;119
26;605
26;96
26;231
26;219
26;8
26;130
26;417
26;91
26;344
26;215
26;283
26;366
26;427
26;324
26;47
26;345
26;439
26;121
26;126
26;437
26;31
26;282
26;210
26;337
26;152
26;302
26;450
26;151
26;209
26;186
26;459
26;609
26;301
26;43
26;206
26;627
